x1                  y1                  x2                  y2                  x3                  y3                  x4                  y4                  result                   
38.2889             21.8234             36.0606             40.2101             30.7667             46.014              47.1404             49.2281             0                        
36.3762             35.1823             38.7863             41.49               32.464              42.6693             22.6081             23.6997             0                        
41.0904             36.8701             25.0145             28.5457             37.4718             28.5573             22.2885             23.218              0                        
44.4305             42.8294             42.9727             21.5311             44.0251             39.6661             37.9129             32.3744             1                        
35.8515             36.5036             46.0848             37.5791             31.8159             40.1867             27.1867             26.1322             0                        
33.7607             26.5033             30.757              33.2298             43.4928             34.1094             35.8898             49.6661             0                        
48.1382             49.3473             29.7287             31.0409             34.4536             31.4141             36.2304             44.7019             1                        
44.1302             35.9407             34.7855             30.5006             44.2493             28.5609             22.6533             34.1779             0                        
48.2806             41.2969             26.6748             33.7353             49.1499             43.2273             41.0911             48.6807             1                        
47.3752             34.9814             21.7994             22.2676             31.407              37.7779             42.386              32.2424             1                        
38.675              30.6813             20.078              41.1603             40.3392             40.7932             21.1163             31.3276             1                        
23.3407             36.3035             42.7681             34.0959             49.0191             34.8942             26.1706             48.4961             0                        
33.706              36.5268             46.0597             34.5788             35.604              45.7282             43.5779             24.5355             0                        
47.9517             34.8521             39.4419             49.9505             27.7307             49.31               33.0648             29.8525             0                        
41.597              30.0848             46.0063             38.7269             32.1924             37.8147             30.9612             45.1806             0                        
20.763              33.3396             29.3792             36.2474             30.2548             21.8684             41.7263             43.4989             0                        
45.9249             49.1217             48.4281             30.713              42.8413             33.2819             48.0962             32.4261             1                        
35.3536             37.1747             44.4435             22.3452             45.1082             33.3973             38.4148             37.6775             1                        
35.5317             30.5902             49.5691             38.3327             37.4095             32.054              21.6854             27.3364             0                        
23.6943             40.3681             46.6144             28.7922             41.2545             33.5878             29.9445             26.7427             1                        
34.8838             32.0096             24.9428             22.9106             39.2761             23.4488             23.9095             27.0549             1                        
31.2972             22.7292             20.0528             37.8711             20.3828             34.4983             33.3177             20.6199             0                        
27.9377             48.706              21.345              34.7791             43.0891             28.8681             26.8814             26.0613             1                        
41.4538             24.53               46.4001             26.8525             49.2797             34.0913             31.8302             39.7818             0                        
32.6714             49.013              20.9289             32.139              40.0642             39.113              42.528              48.7972             1                        
25.3083             47.071              22.6519             41.1891             44.4432             46.4477             46.1233             24.5628             0                        
27.1944             36.2534             41.0264             40.5901             27.8504             21.319              48.9247             37.8985             0                        
30.6724             21.7095             42.2262             44.8876             46.3307             30.8854             30.3632             44.5583             1                        
31.6448             44.3615             24.1741             34.5501             33.8265             22.312              27.365              24.225              1                        
49.8147             24.8995             46.1367             39.5706             23.342              29.0423             43.9732             37.355              1                        
45.6989             32.1534             42.3801             22.3945             34.043              31.0973             22.1464             35.3497             0                        
33.1255             30.7544             49.7336             42.5046             44.1905             28.9841             25.8291             39.6163             0                        
41.836              27.235              29.371              48.4805             41.0931             21.8302             30.146              24.4401             1                        
34.8847             46.506              37.1262             40.4247             38.5695             26.892              23.252              45.9157             0                        
45.2577             26.2899             44.3163             43.4292             44.5522             48.3703             49.8551             45.468              1                        
20.4178             21.8641             30.3874             30.2524             42.292              41.4392             48.5056             43.9378             0                        
41.7556             25.6147             35.4977             29.741              27.2168             23.06               29.1206             40.6433             0                        
21.6124             30.195              37.5491             37.1705             35.1919             20.2268             21.4147             37.705              1                        
47.5146             37.3173             41.2451             26.143              35.3221             48.243              39.2769             36.2858             1                        
44.8204             26.0164             38.4166             38.2074             31.2894             41.3916             27.8687             30.0491             0                        
45.2995             38.3974             45.0595             24.686              27.2121             33.6222             37.9402             41.5109             1                        
23.6004             22.0799             27.4287             43.3751             34.7384             48.1216             39.8271             43.9484             1                        
40.9497             42.4349             43.6318             29.4781             47.7657             28.5716             22.5329             49.7623             0                        
44.7727             35.026              21.6507             43.5028             22.2592             40.5296             30.2377             34.5686             1                        
44.7538             46.6054             26.5021             40.0501             41.8653             40.4874             42.1768             25.6607             0                        
29.6405             47.9631             45.868              24.0911             49.9238             28.492              34.771              26.4273             1                        
44.1575             45.8708             40.4661             44.4566             32.7165             26.9547             28.0373             42.437              0                        
47.8033             29.7687             41.7235             26.7776             20.8448             29.3616             40.976              34.1528             1                        
45.6179             49.6251             49.0299             36.2933             21.1319             23.3176             38.9447             33.5895             1                        
28.9428             21.8707             21.2796             47.0649             39.4385             22.6774             49.4585             39.7864             0                        
49.7454             30.5198             37.0298             39.4652             21.1629             34.8008             46.9676             24.9517             1                        
22.7271             44.0164             43.441              33.2329             34.5524             41.9007             35.236              41.4728             1                        
42.9058             37.8372             20.6867             41.6083             41.3771             25.2549             49.1241             27.8899             1                        
25.2868             45.7726             40.631              25.75               29.677              31.8356             41.6955             35.6092             1                        
43.4774             43.9432             43.8519             38.6444             25.7903             47.6494             23.717              32.1475             0                        
33.8193             20.4671             41.3103             42.7664             35.2358             38.1639             20.0444             45.4631             0                        
27.9974             32.948              47.6227             25.2616             41.9104             48.1625             36.4774             24.9293             1                        
36.5831             31.9113             22.9344             48.791              39.7507             20.3611             28.7612             29.6402             1                        
43.6223             49.7492             35.1552             34.2146             34.4714             31.2479             33.6014             48.631              0                        
20.9123             22.3983             38.8644             33.6199             30.3352             22.9619             30.4757             44.8881             0                        
23.4743             32.0015             39.121              27.4662             44.9408             39.3588             34.1476             48.3204             0                        
21.6209             23.2527             28.8863             31.5186             23.4343             20.5934             33.2441             43.4221             0                        
44.9423             35.5618             26.6084             27.6073             46.0221             33.9466             30.8109             38.305              0                        
22.8723             25.339              23.1005             49.8826             26.5385             22.4695             35.0716             38.7653             1                        
48.1604             32.219              34.5693             25.4062             42.6888             20.9061             38.7447             31.3522             1                        
45.8359             24.6039             28.4268             49.9785             48.4638             30.5457             21.7152             46.8563             0                        
44.5916             21.4025             41.3605             45.5842             23.872              27.5084             33.4261             42.8764             1                        
23.2935             24.1459             39.5499             35.558              22.5278             25.1363             35.8772             47.5695             0                        
29.8797             48.6584             31.9046             30.3876             33.5747             20.0831             35.8985             45.4866             1                        
33.63               49.9302             46.0542             33.57               31.0653             24.3511             39.6919             21.3706             1                        
45.4327             27.4734             44.6591             45.2811             30.0841             33.0719             30.1705             45.9446             1                        
20.5011             42.531              37.9022             31.5371             33.988              36.5882             27.3391             37.8764             1                        
48.0127             40.2277             27.209              41.4845             29.5032             49.9755             28.1516             43.2977             1                        
25.1212             21.5508             43.7676             31.3252             42.6929             29.8086             22.9623             37.4922             0                        
41.1459             38.7577             41.0178             45.6047             38.756              41.3801             45.1548             36.9613             0                        
29.1955             38.9035             30.4186             45.9384             36.1071             42.8594             37.4107             22.0899             0                        
45                  44.7415             20.9645             31.1342             43.0794             45.362              38.8729             26.3515             0                        
30.4927             31.2362             46.7671             44.8439             31.2743             27.3694             38.2561             39.4295             1                        
21.6511             20.2916             30.7674             27.6981             42.5351             47.5257             44.3312             24.0464             1                        
47.3348             45.3384             33.1771             27.8595             24.3263             41.6212             48.1806             41.6546             1                        
38.4097             42.4899             37.4844             30.8958             25.0647             32.1113             24.5437             35.9903             1                        
29.6904             46.5408             21.2768             29.1403             40.4235             48.5991             24.5487             30.2634             1                        
47.5471             43.7533             32.5133             31.51               27.9085             37.4993             41.2016             45.2741             1                        
31.0997             32.7634             34.9011             23.4024             24.8631             33.8316             48.1314             24.4579             0                        
33.9371             21.1443             21.42               35.5776             23.5461             40.0856             39.4368             24.1482             0                        
48.7056             44.3735             46.179              30.0923             21.6766             29.137              45.9764             45.9915             1                        
28.9948             26.3337             29.8085             20.9692             48.7637             31.1385             24.3286             21.1854             1                        
23.2688             27.9035             44.9026             28.7391             48.7215             42.7214             29.136              28.4739             1                        
31.459              41.0326             24.1111             25.7971             41.5928             20.5362             32.0289             49.8114             0                        
30.7276             48.3978             31.0999             35.5509             23.3998             39.794              27.6941             34.2109             1                        
32.6352             39.8684             48.3947             39.3522             41.6418             33.6776             38.8812             46.7033             0                        
22.6397             45.0441             36.7264             40.9382             27.965              27.4105             38.2079             40.9417             1                        
26.9457             25.9126             33.2568             47.1334             20.7619             45.1847             28.5413             23.4694             1                        
40.3707             31.0524             47.7226             23.1618             29.8638             21.6632             42.6235             33.2738             1                        
32.2947             46.3492             40.4799             36.402              49.2211             38.5254             36.807              45.3918             1                        
29.833              42.8326             38.0185             36.7795             33.3861             30.331              42.3452             35.5363             1                        
48.5143             40.0259             25.8397             37.8995             47.6577             42.9096             42.2327             34.9229             1                        
29.7554             29.2491             39.412              27.4987             21.4625             30.9659             33.3928             23.1258             1                        
24.6786             22.7806             43.0131             41.3666             28.4769             21.9651             47.7869             24.605              0                        
46.4529             44.389              36.4221             26.4621             27.8547             34.6023             40.1039             46.5616             1                        
40.8072             46.9968             35.032              33.2673             44.3596             21.09               38.8044             46.1162             1                        
24.3688             36.4053             44.6254             49.5199             20.4478             46.8192             20.3324             26.5149             0                        
45.7952             29.0945             21.7093             38.933              46.4171             42.7233             30.0829             42.5651             1                        
40.9119             36.2112             21.666              29.8325             34.4734             33.8224             42.2909             23.7667             0                        
26.9723             24.2279             37.6522             29.8989             40.3278             29.7045             43.1656             24.2249             0                        
47.1331             46.1072             23.0852             32.2759             31.3034             37.0563             35.0763             27.9371             1                        
38.3714             28.3265             43.0633             44.7629             20.3865             35.6551             34.5864             44.1725             1                        
27.2121             33.1249             20.0292             30.3487             40.971              40.0497             34.762              24.1602             1                        
39.6743             25.628              49.4405             36.2264             37.2335             42.8968             36.9199             22.5258             1                        
20.6154             43.7397             43.3901             47.5318             27.6169             27.9672             34.1126             29.927              1                        
32.3243             35.0853             29.1831             41.1195             44.7429             44.0062             22.8517             38.2645             0                        
31.8019             44.2242             26.2816             25.0178             23.6378             20.1085             43.5458             23.5757             0                        
26.3046             21.6412             33.5258             38.5855             25.9278             48.3806             42.0051             20.3867             0                        
38.4256             38.9634             48.4566             29.3588             22.7269             41.5811             34.1429             29.0808             1                        
30.9773             46.0471             33.8956             43.07               37.3605             47.9676             31.6452             21.1019             0                        
29.7788             32.0778             31.6661             42.7675             23.7747             40.9303             45.2634             32.1361             0                        
21.0464             26.8998             35.4983             39.637              28.8577             30.6536             34.6935             42.849              0                        
42.366              25.2895             31.2517             36.7179             48.2772             45.5936             32.2522             23.5272             1                        
21.874              46.3471             35.3575             44.2702             49.2167             24.3284             47.2757             42.2513             1                        
47.7088             31.6427             39.538              45.4704             31.113              45.478              39.1614             46.2759             1                        
38.7347             44.4683             48.7488             20.7493             43.2418             45.0003             20.4251             25.0217             0                        
29.2753             29.3917             36.2575             49.2236             20.6223             38.8388             23.0791             20.0951             0                        
27.8876             46.6379             32.7134             34.8684             43.8035             35.2285             35.6858             41.2672             1                        
37.9779             44.0364             20.0152             35.5426             34.7742             49.6216             20.196              44.1247             1                        
33.6828             36.8159             44.5142             39.8022             45.7449             24.2481             48.4784             36.6889             1                        
40.9212             42.042              40.5657             37.4027             37.2501             22.2865             48.6499             39.1201             1                        
42.3499             24.9645             27.9032             39.7638             29.7121             20.7109             28.4583             38.8402             1                        
47.6826             41.4935             31.6708             31.2981             37.0947             20.2937             36.5521             21.873              1                        
29.4179             27.2834             31.9538             47.7028             20.8448             28.8493             40.5124             42.2284             0                        
22.3802             34.6817             25.9616             46.7527             42.6475             46.5749             23.9477             39.5435             1                        
47.9471             46.8792             38.1893             27.4662             45.2638             39.2387             25.5353             21.3979             0                        
24.2525             31.888              20.888              35.0541             44.79               24.7161             24.2098             34.9299             1                        
27.1918             22.6985             43.5047             23.6313             31.0687             21.7277             48.2089             37.5526             0                        
36.6934             25.3166             36.0563             28.3011             36.3077             24.0895             21.3823             32.5401             0                        
30.6139             27.3667             22.6131             48.9413             46.7484             30.2412             34.2048             20.861              1                        
31.156              49.2288             48.4501             41.1588             46.229              30.2215             33.1365             35.3852             1                        
29.2784             21.8757             45.2416             26.2945             31.3395             42.5712             24.3306             23.6436             1                        
28.6221             32.3002             20.0083             38.9752             35.9654             30.3878             37.9876             27.6649             1                        
23.9594             25.3635             44.4368             30.0674             22.1611             41.4406             42.3437             40.9405             1                        
37.3383             34.292              45.2431             20.9579             39.002              36.7351             37.6643             23.6942             1                        
39.0852             24.9402             39.9678             39.3248             32.3822             48.1546             25.1892             25.3794             0                        
41.7427             20.0833             39.2501             36.5444             41.6093             26.8491             23.6237             22.8415             0                        
47.9222             48.1661             38.3777             43.6033             30.1974             47.5347             45.5686             30.7875             0                        
35.0293             47.1797             49.8942             42.6928             28.2536             47.7192             26.2707             21.9512             0                        
23.2353             36.017              28.3099             35.1254             41.9772             31.0233             38.9336             26.3565             1                        
24.3988             31.286              43.6461             29.9757             42.1882             37.8581             41.2343             24.1158             1                        
44.4533             36.0943             37.3651             34.6523             40.4625             43.3941             23.8474             33.3341             0                        
26.324              47.2079             43.1981             30.1458             20.5841             27.5318             37.3199             24.7927             1                        
21.3345             39.5679             38.48               23.3946             43.3695             31.4148             48.6513             33.0639             1                        
45.1128             21.219              48.3573             41.8669             36.8779             37.5984             26.8072             37.8854             0                        
49.0877             46.2443             48.537              31.749              25.9725             49.2161             45.4326             26.1642             1                        
31.0179             37.6228             47.09               41.7685             32.6778             36.3212             40.0113             49.8282             0                        
42.4745             49.3096             26.0173             22.7051             34.1164             34.8141             29.7644             30.3587             1                        
29.4564             43.7144             38.1337             22.9217             44.8122             39.2849             21.7043             44.7533             0                        
39.1216             37.4383             35.1289             41.4362             27.7997             39.0237             40.6578             25.6209             0                        
21.1539             33.8271             31.7346             23.6005             22.8087             36.2275             25.3427             24.2387             1                        
39.4068             29.3065             44.7431             46.8322             28.5162             22.2343             41.1915             25.8183             1                        
38.0646             31.8878             48.1097             20.4547             42.4566             48.5058             47.1682             36.6084             1                        
36.8235             22.5126             40.0736             47.0002             31.6662             44.1098             23.8207             34.7991             1                        
48.3475             27.045              44.7365             25.522              37.5859             25.7636             48.0362             45.0949             0                        
49.7954             31.7155             31.8287             44.4946             40.1318             35.5488             48.5932             45.2119             0                        
36.3644             46.5467             30.2619             21.7311             44.5208             30.3536             32.7713             47.2268             1                        
30.9169             20.301              38.9076             40.7684             24.1238             28.7833             41.7517             20.882              1                        
24.6136             40.1167             20.6972             37.2903             37.9842             30.3886             20.4414             28.4857             0                        
48.4844             46.9724             45.6311             31.0622             32.3771             21.71               49.5425             40.3581             1                        
28.8541             30.7882             47.1598             44.1745             30.3634             47.4648             40.8332             33.51               1                        
43.0736             38.3191             48.6995             33.2711             47.3549             24.5312             36.7154             36.066              0                        
41.7948             25.1712             22.3867             23.0897             48.734              42.1018             24.5744             41.2236             1                        
25.5819             24.1608             20.8252             29.3531             48.3475             26.3479             28.6657             43.7559             0                        
45.6186             32.1857             45.3415             24.8309             33.3151             36.7846             28.7324             25.9645             0                        
35.7156             31.4654             29.2553             23.3841             45.9682             27.2711             34.5845             40.8991             0                        
30.8827             44.8778             31.9258             27.0772             46.9383             42.2161             25.3614             39.4556             1                        
39.5618             25.7206             46.7055             28.6057             25.6342             33.4285             23.0329             24.4768             0                        
22.1617             21.2713             26.9594             46.7857             27.769              33.2189             39.8771             43.7003             0                        
40.9729             40.9505             25.4109             30.6538             37.9902             40.5115             25.9959             22.4846             0                        
48.7951             48.896              34.8809             43.7783             32.2773             24.2158             44.4541             20.1055             0                        
22.8903             27.0803             38.8612             39.9408             35.5307             44.9583             33.8834             47.5984             1                        
37.155              44.74               25.7442             23.2427             40.0407             34.4849             47.1057             34.7528             1                        
20.1579             33.2634             37.6852             45.6806             23.4996             38.4988             39.0475             21.4948             0                        
32.6014             42.0126             25.3002             30.447              43.2689             49.7521             24.1282             42.7162             1                        
31.8827             22.3429             37.2958             40.4123             39.3051             30.8436             48.5732             38.9878             0                        
37.7399             34.551              47.9614             47.4496             25.9132             43.8823             39.4115             48.3276             1                        
21.5363             39.9812             23.4087             40.4939             31.7353             34.4879             38.9719             41.4594             0                        
27.3007             22.7257             20.0996             44.4835             33.8167             36.4412             47.8446             33.4793             0                        
36.8892             46.6402             42.3647             33.9722             39.9397             46.4974             41.6344             29.52               0                        
33.4101             43.872              46.9468             35.5898             48.1945             35.1466             38.0966             29.2283             0                        
20.1067             43.9844             45.6192             41.6619             41.2954             31.755              36.8948             21.3557             0                        
34.5152             47.5858             35.1147             43.5536             35.4137             27.6995             35.3115             20.1121             0                        
44.4959             32.2468             21.8768             32.5521             22.8897             46.7472             39.5195             34.2339             1                        
29.7616             42.3747             22.0696             34.5917             42.0694             49.6954             30.7137             25.4498             0                        
24.6047             40.9384             31.5481             39.356              46.9926             24.7316             43.77               41.9969             1                        
31.6934             21.7667             43.0354             25.6332             47.2974             47.867              21.2352             49.2018             0                        
44.0629             45.8013             42.1864             36.1237             21.8109             35.6554             39.8983             41.5001             1                        
21.6563             48.1424             29.8086             22.3277             21.0929             29.1103             46.8185             38.9225             0                        
20.2043             33.908              42.2402             41.0093             22.7144             41.012              39.4298             27.4387             0                        
32.4859             20.9032             49.4707             33.9072             27.844              33.8249             24.5045             37.0269             1                        
20.735              42.9634             46.2666             33.1997             47.697              43.0597             44.9475             33.3793             1                        
35.2986             43.3582             20.7304             25.9428             30.5321             32.7711             43.7782             30.1059             0                        
40.3718             49.3135             32.2129             21.9479             29.0437             36.8029             35.7138             31.5359             1                        
43.7612             45.067              30.7202             44.1294             23.0537             43.3482             33.2211             46.3556             1                        
28.7001             22.2675             30.0424             22.8491             25.0421             42.0054             25.3795             42.9575             0                        
37.3787             24.3082             38.2179             27.7399             23.694              35.889              36.2229             38.3103             0                        
21.1975             45.5701             27.4125             42.6384             43.8177             33.8836             20.8515             20.8367             0                        
42.0922             43.6716             37.9449             30.4265             28.5796             37.2252             24.3039             25.2601             0                        
45.9019             23.1003             46.4267             23.3974             29.8274             38.9329             44.7363             22.3525             1                        
48.7278             28.2762             38.4923             20.3468             27.8937             30.0572             31.9843             49.8291             0                        
27.5498             38.7125             30.545              39.1757             45.6968             26.1883             47.5746             26.365              0                        
46.9863             38.5175             23.6704             27.9317             38.5716             32.4299             40.0404             28.5627             1                        
23.7767             45.7615             34.1895             33.6225             43.4585             27.4899             23.357              41.7015             1                        
46.2801             49.3078             25.4268             28.8448             24.9299             46.5624             24.4296             37.7247             1                        
48.9877             45.9275             33.03               44.8809             23.2521             47.6764             27.3139             34.8192             1                        
26.8364             20.0746             43.8003             41.9976             44.0505             46.7804             28.2786             48.3265             1                        
33.4886             42.5263             49.9797             38.7032             25.1581             42.4147             33.6165             32.6336             1                        
42.9959             21.5607             30.4739             45.1353             39.4189             22.8086             34.7795             49.5365             0                        
29.698              24.5458             42.0399             35.104              43.1077             41.755              45.6062             33.6588             1                        
24.0989             30.8416             44.9891             41.9236             29.5176             22.6239             49.1583             32.9268             1                        
20.8788             30.3411             33.4325             30.2541             40.4315             31.6103             34.7734             36.7276             1                        
30.3747             26.8003             43.004              37.4646             27.0651             23.3265             39.3352             26.6266             1                        
32.5854             43.1813             47.254              38.3247             22.6679             38.8244             20.8846             36.9647             1                        
25.8111             38.0014             49.0952             22.6467             42.9919             44.8549             36.2826             22.2971             1                        
48.028              25.7631             39.653              28.3931             23.1546             28.6267             48.2023             46.3621             0                        
48.2912             39.6073             40.248              38.9164             38.1141             23.6998             41.7314             39.8149             1                        
49.0904             31.9915             21.1085             21.3146             35.2426             32.2383             28.8061             34.1775             1                        
41.7928             21.732              30.0869             21.1219             36.4208             34.8202             42.9861             36.9851             0                        
37.8266             21.9583             23.9172             36.8718             24.3737             28.8811             34.8291             41.9702             0                        
32.6816             39.1928             33.8402             41.619              41.1658             43.6856             33.0384             36.691              1                        
44.8351             33.424              37.5523             31.4329             22.1923             25.939              26.6149             46.8091             0                        
30.6724             20.3435             33.6206             41.5347             33.5367             41.6917             33.2268             23.391              1                        
42.5971             39.9669             22.8761             28.0975             34.8929             35.6205             23.1489             23.0312             0                        
25.9429             32.486              22.4953             48.2029             26.6979             31.0403             24.664              47.3718             1                        
37.3132             32.1843             22.2313             20.8424             49.0273             22.5695             36.3401             27.952              1                        
49.0797             32.2089             45.2774             26.7724             24.1886             38.2485             31.9429             43.9511             1                        
25.6244             49.068              45.044              35.3341             40.3657             35.7782             33.552              28.9164             1                        
28.1024             27.7084             35.8795             26.4262             25.2672             45.7423             41.0121             39.8062             1                        
23.0909             39.5459             27.388              20.2471             33.6544             40.2196             40.4291             21.8687             0                        
46.4082             43.3499             31.6968             47.3901             45.7725             38.667              46.342              40.5214             1                        
43.585              23.7572             47.8014             27.6309             22.8425             34.4188             47.4621             25.944              1                        
20.1108             22.9634             26.2764             27.622              22.2036             36.3724             30.9066             27.0782             1                        
34.1044             41.9391             49.8509             34.3089             29.9097             42.0416             32.4849             33.3211             1                        
47.1989             41.4388             41.1496             41.5707             38.3132             40.3557             47.5713             30.0018             0                        
29.982              28.1126             48.4288             42.7904             48.0098             20.7469             33.2203             32.8438             1                        
36.6011             35.0151             48.1087             32.1798             35.1444             32.2982             46.1777             38.4706             0                        
